uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,notaUniformidade,notaDensidade,notaVigor,notaDaninhas,notaPragas,notaDoencas,notaHomogenidade,notaSolo,notaQualidadeInicial,notaMedia
d4f01688-8359-405c-a748-84b0cb2c3a2d,512d7723-9a7e-49e5-a5fe-701139d3829a,886447bf-b9a1-4f1d-8de1-89f6cbeb2809,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-02-19,-17.121477,-51.170811,800,Lucas Pereira,NC25-2384-7,NC25-2384-7,LINHAGEM,Faixa,24,300,77,5,4,5,5,5,5,5,5,,4.88
d4f7691e-c759-4b81-abb6-44a9912c0cd3,ea96df5c-9148-4c2f-bc5d-bac80341aecd,3bff4fa7-514a-4de4-a232-ff47e4bee68b,9396310c-0c93-49dc-9e82-6ebaf4a9efa6,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-L-24,fazenda Noro,Sinop,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-19,2025-02-13,-11.681492,-55.541479,350,Luiz Penna,DM 74K75 CE,DM 74K75 RSF CE,CHECK,Faixa,13,300,74,5,4,4,5,5,5,4,5,,4.62
d501707e-ae94-425c-8df6-73d804f53a78,3bc7c9a9-c2b7-4b83-86ac-58d09344e186,f0577179-c4d9-4d2c-b879-8eec73a6c48a,3c622bdd-1b3d-47d2-af2e-8a548d9b375a,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-C-24,SÍTIO DOS SONHOS,São Miguel do Iguaçu,PR,MACRO II,REC 201,2024/25,Safra,2024-09-25,2025-01-23,-25.2848,-54.1809,300,RAQUEL BARTOLOMEU,SC25-73-05-1,SC25-73-05-1,LINHAGEM,Faixa,18,250,59,3,3,4,5,5,5,3,5,,4.12
d539ab4b-615d-4454-8eb8-a067e0736ed1,1c2fe6e3-dbf0-4b10-a4ba-d7ee26190c0e,9367cdef-ae52-457a-8fb6-ef316ecaae7e,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-21,2025-02-10,-13.5204,-55.3329,500,Lara Martins,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,34,300,80,4,4,4,5,5,5,4,5,,4.5
d555ade9-0146-4c18-9bb8-d81246de3f65,6a602bb7-1d70-4629-bd10-9c24d444bea0,a7bd9278-a40d-4fdf-9522-c71189ed20ba,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,2024-10-31,2025-02-21,-17.926627,-50.420948,600,Lucas Pereira,NC25-96785-1,71KA72 CE,DP2,Faixa,10,300,70,5,4,5,5,5,5,5,5,,4.88
d5907838-65fa-4f6b-8efa-47f855d0dc8e,e06b3f9b-6d9d-476a-85f5-5794a2ed1648,7deda915-d5a3-4ed0-b5e3-724b6deff80d,03c33e63-b9ed-4572-ba19-35f2084ce29e,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-B-24,Maisa,Dourados,MS,MACRO II,REC 204,2024/25,Safra,2024-10-24,2025-03-01,0.0,0.0,0,Luis Tosin ,SC25-73-05-1,SC25-73-05-1,LINHAGEM,Faixa,6,260,59,3,3,3,4,4,4,3,3,,3.38
d59d372c-0f7c-42b3-afa6-79471810d8e6,e06b3f9b-6d9d-476a-85f5-5794a2ed1648,18273dc0-220c-4f44-8b4c-f65e0eab6257,03c33e63-b9ed-4572-ba19-35f2084ce29e,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-B-24,Maisa,Dourados,MS,MACRO II,REC 204,2024/25,Safra,2024-10-24,2025-03-01,0.0,0.0,0,Luis Tosin ,SC25-5760-7,SC25-5760-7,LINHAGEM,Faixa,12,260,62,3,3,3,4,4,4,3,3,,3.38
d5ade5d7-cac8-45fe-9966-1be52052384a,b456d053-9094-45c4-ba10-1d0ec97ed4d8,8522f61b-b9f9-4be5-bf0a-d5774e997513,669a5d5d-a060-4db6-a739-8cc593173ef9,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-D-24,SÍTIO SÃO JOSÉ,Astorga,PR,MACRO II,REC 201,2024/25,Safra,2024-11-09,2025-03-18,-23.281916,-51.747794,700,RAQUEL BARTOLOMEU,F�RIA CE,BMX FÚRIA CE,CHECK,Faixa,26,250,65,2,2,2,4,4,5,3,2,,3.0
d6150032-838b-4040-9afc-79762ef8afaa,b21bec8b-2018-4070-99e8-753450f1987f,8e58aaff-8b56-464e-93bc-6e6845fe46a2,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,2024-11-13,2025-03-12,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Faixa,14,300,79,3,4,4,5,5,5,4,5,,4.38
d619f0af-8cad-4689-8d52-4d43a01cd8fe,2fdefea8-dda2-43a5-ad41-7a1adf8fe17c,8d262e21-60cb-4823-97d4-592f09769140,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-07,2025-02-14,-13.665555,-58.707777,450,Milena Goulart,NC25-57837-7,NC25-57837-7,LINHAGEM,Faixa,12,300,74,3,3,3,3,4,4,3,3,,3.25
d659d55f-722c-4535-ad02-c03e15a73f32,0b6f64e8-3e9c-4d9d-ab65-d561f6479a49,240fdbba-e08f-439c-bbc9-e0a976c6d091,ee617d06-0bb2-49b0-aa19-5c14e615cc77,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-B-24,Panamby,Querência,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-08,,0.0,0.0,0,Maklane Duarte,TORMENTA CE,BMX TORMENTA CE,CHECK,Faixa,17,300,76,4,4,3,4,4,5,3,4,,3.88
d69273b4-addc-48ee-977b-925ca252fc2c,c0f3fda9-7635-471a-818c-dda1bcb97b00,5fef68bc-f26f-4280-b55b-0d23381718b6,06808f13-42e9-45c2-9488-6e1b773718a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-102-E-24,FAZENDA 3 GERAÇÕES,Dois Vizinhos,PR,MACRO I,REC 102,2024/25,Safra,2024-10-16,2025-02-24,-25.74063,-53.130417,645,RAQUEL BARTOLOMEU,TITANIUM TF I2X,BMX TITANIUM TF I2X,CHECK,Faixa,7,250,56,4,4,4,5,5,5,4,5,,4.5
d6f15b66-a852-4ada-a846-a739e6d580c6,0b6f64e8-3e9c-4d9d-ab65-d561f6479a49,4036552d-16bc-445c-8c7c-b39202efc95c,ee617d06-0bb2-49b0-aa19-5c14e615cc77,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-B-24,Panamby,Querência,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-08,,0.0,0.0,0,Maklane Duarte,B�NUS IPRO,BMX BÖNUS IPRO,CHECK,Faixa,27,300,79,3,4,3,4,4,4,2,5,,3.62
d6fd1627-0b3a-4727-a58a-54739497b481,6a602bb7-1d70-4629-bd10-9c24d444bea0,c5e571cc-6f21-468a-9e94-99e2d92b81a8,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,2024-10-31,2025-02-21,-17.926627,-50.420948,600,Lucas Pereira,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,37,300,80,5,4,5,4,5,5,5,5,,4.75
d709b6da-504e-40cf-8361-df70ee745582,5872b102-c1a3-4cce-a001-dd7dc80b792b,7eed8d70-d979-48aa-9b8f-e1c0c667dd46,e8a1b2d2-5acb-4c8b-946e-9fff64bf02fd,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-A-24,Ariranha,Jataí,GO,MACRO III,REC 301,2024/25,Safra,2024-10-27,2025-02-18,-17.942772,-51.894151,840,Lucas Pereira,NC25-62377-7,NC25-62377-7,LINHAGEM,Faixa,36,300,80,5,4,5,5,5,5,5,5,,4.88
d70a52a3-56de-4a43-900d-9f069a7dbe8e,876a72a3-1c54-4625-90b9-4c2e95eaad80,42d0892c-c96c-4fb3-ad3d-70c2060be702,c3138c6d-17bc-4363-ba33-07b620421254,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-302-A-24,Corrego do cédro_SHG,Santa Helena de Goiás,GO,MACRO III,REC 302,2024/25,Safra,2024-10-31,2025-02-25,-17.847696,-50.720696,500,Lucas Pereira,NC25-57837-7,NC25-57837-7,LINHAGEM,Faixa,16,300,74,5,4,5,5,5,5,5,5,,4.88
d70d7e19-d107-4e80-a1a5-5adf5ba19598,a1ab6b9d-6d99-4074-96ac-1b4a9141f022,6687f0f5-0250-4366-8ae0-f2c84f964b1b,5018d515-ea55-42d5-afb6-f1a9879fb3ce,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-B-24,Fazenda Bananal,Diamantino,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-11,2025-02-08,-14.6071,-56.37197,269,Josélia Portilho,NC25-41248-5,NC25-41248-5,LINHAGEM,Faixa,32,300,80,4,4,3,4,4,5,4,5,,4.12
d71142bc-9cbe-47b3-ab07-501de5e86ef4,ea96df5c-9148-4c2f-bc5d-bac80341aecd,ab9cd353-c8b5-4171-ac84-2d63877c9ca3,9396310c-0c93-49dc-9e82-6ebaf4a9efa6,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-L-24,fazenda Noro,Sinop,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-19,2025-02-13,-11.681492,-55.541479,350,Luiz Penna,70KA30,70KA30 CE,STINE,Faixa,7,300,70,5,4,5,5,5,5,5,5,,4.88
d77522ca-0e23-4f48-8357-edccc377d119,1255707e-7695-45df-b7c0-cf265dd270b2,d39080c0-8574-4d2d-9404-9b9ffde3406a,7dd6d2d7-f83f-47be-9967-26fb952c9d5a,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-J-24,Sitio Cebola,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-16,2025-02-09,-12.2005,-56.1044,385,Lara Martins,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,5,5,5,5,5,5,5,5,,5.0
d77b1aee-0836-4a82-a676-b2943a2190bd,bd833149-adf6-4d90-9d84-074bea67217e,40088cf1-ea68-4de7-8cff-ee923f600cd4,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,2024-10-28,2025-03-02,-18.68693,-48.70319,845,Fúlvio Gibello,SC25-2871-4,SC25-2871-4,LINHAGEM,Faixa,2,300,64,4,5,4,4,4,5,4,5,,4.38
d77f32bd-9553-4858-bc06-c0965b966f21,efcd5eb6-036d-4ced-99f6-09e4f276b4a1,575d6842-ae0f-4593-86c5-7726bbc01486,c6036815-7d7e-49a4-848c-4d7d8103ffb1,586073f9-041b-4931-9e42-b44975c8b383,M4-401-C-24,Mariana,Campo Verde,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-25,2025-02-21,-15.3624,-55.1638,630,Tamila Ribeiro,NEO 790 IPRO,NEO 790 IPRO,CHECK,Faixa,28,300,79,3,0,5,5,4,4,4,5,,3.75
d792645d-1549-45e7-9d01-31fbe03864ca,4c5ef501-99ed-47f3-9486-7aa8065fa782,c0f2b387-904c-48dc-9e1f-592592b5e6cc,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-23,2025-02-20,-12.5611,-55.4622,412,Lara Martins,NC25-49859-7,NC25-49859-7,LINHAGEM,Faixa,4,300,70,3,2,3,5,5,5,3,2,,3.5
d7a0d2b4-6ee9-43d9-92e1-c421ae5826be,a1ab6b9d-6d99-4074-96ac-1b4a9141f022,7f2a2ab8-e136-4e37-9b18-0666cb0b7634,5018d515-ea55-42d5-afb6-f1a9879fb3ce,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-B-24,Fazenda Bananal,Diamantino,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-11,2025-02-08,-14.6071,-56.37197,269,Josélia Portilho,B�NUS IPRO,BMX BÖNUS IPRO,CHECK,Faixa,27,300,79,4,3,5,4,4,5,5,5,,4.38
d7acc7ff-2300-4bba-a5de-ee20a2c3054a,50b03656-e985-41e9-ae31-1ba69ff91a1f,af3d38d9-1d2e-4681-9756-159063953f5c,b0787698-f536-40f0-9342-ec7b1c14e62d,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-E-24,VALIDAR AGRO,Cascavel,PR,MACRO II,REC 201,2024/25,Safra,2024-09-29,2025-02-07,-24.981677,-53.349748,780,RAQUEL BARTOLOMEU,SC25-2733-4,SC25-2733-4,LINHAGEM,Faixa,25,250,62,4,4,3,1,5,5,4,5,,3.88
d7bac420-2486-44b9-abbf-edca765ff429,6a602bb7-1d70-4629-bd10-9c24d444bea0,06f576cb-0c2f-4209-a39c-59744bed564d,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,2024-10-31,2025-02-21,-17.926627,-50.420948,600,Lucas Pereira,DM 73I75 IPRO,DM 73I75 RSF IPRO,CHECK,Faixa,14,300,73,5,4,5,5,5,5,5,5,,4.88
d7d0f468-a81e-4d4a-9132-e99cc3f6cc86,1c2fe6e3-dbf0-4b10-a4ba-d7ee26190c0e,d39080c0-8574-4d2d-9404-9b9ffde3406a,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-21,2025-02-10,-13.5204,-55.3329,500,Lara Martins,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,4,4,4,5,5,5,4,5,,4.5
d8267961-f875-4e3b-a092-411d50042a83,8ca524ce-865e-4ce8-8627-aab9ceeb17df,d75a72f6-fa28-423e-936c-5f46bb6796fa,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,2024-10-30,2025-03-12,-19.3191,-54.64512,660,Luiz Neves,SUPERA I2X,BMX SUPERA I2X,CHECK,Faixa,18,300,73,5,4,5,5,4,5,5,5,,4.75
d841e226-1e9b-47a5-8596-b8d929c0f5df,b4e533cc-601f-4f98-801c-080274d68014,32ae8f90-4e39-4857-a3de-a8734a97438e,b7a51078-c01a-43ff-8374-612f3d87e686,586073f9-041b-4931-9e42-b44975c8b383,M4-401-E-24,Piratini,Primavera do Leste,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-26,2025-02-22,-15.5343,-54.6106,630,Tamila Ribeiro,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,1,300,67,5,3,5,5,5,4,5,5,,4.62
d8489ab9-026a-4a20-a19b-e36dd0a97386,d3a43619-ffc1-4d04-8344-66b7842f99bd,6fd12577-bf14-4881-b8ef-f8541f29c844,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-03-05,-16.6964,-54.6429,534,Tamila Ribeiro,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,5,5,4,5,5,5,4,5,,4.75
d86cd211-0ede-4956-8b37-93e5669b547e,783b50d9-aeb4-4510-b694-89ba6a2ba18e,bd3f751f-83f6-4220-ad84-93076cc44ea6,fef92cc4-2b5a-47fa-bbe6-0b8d89bbfea9,586073f9-041b-4931-9e42-b44975c8b383,M4-401-A-24,Bom Jesus,Pedra Preta,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-31,2025-03-02,-16.7886,-54.1188,724,Tamila Ribeiro,NEO 790 IPRO,NEO 790 IPRO,CHECK,Faixa,28,300,79,5,4,5,5,5,4,5,5,,4.75
d87bf53d-4182-44b1-b757-1aef3851d512,78761a4c-7cbd-4807-a56a-e5dc460706c1,1587333c-b9d4-4a23-b753-fb88b862f9ec,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,2024-11-02,2025-02-28,-18.4089,-52.9393,860,Luiz Neves,Neo720 I2X,NEO 720 I2X,CHECK,Faixa,17,300,73,5,4,5,5,5,5,5,5,,4.88
d8ba6efb-1e22-4b9d-b36a-acef97344fc9,a7eda3bc-7924-4f0c-8112-0a7a53044934,3cd08eb4-7f5d-4738-b2f1-0de8db156a6b,564759b0-73ab-4aea-a312-96f25e699d5b,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-303-A-24,Agro Firmino,Caldas Novas,GO,MACRO III,REC 303,2024/25,Safra,2024-11-06,2025-03-03,-17.611116,-48.654321,705,Rafael Ribeiro,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,1,300,67,3,3,4,1,2,5,5,4,,3.38
d8bc66f2-7357-492f-82c7-7dcb75d753e6,c1655687-393b-4aea-96cc-b3cfd90c2f0d,318ffd25-282c-4a25-b474-c58097252545,07e0b725-7fd4-4193-9c6b-8087e401ac57,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-A-24,Mamona,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,2024-11-12,2025-03-11,0.0,0.0,0,Rafael Ribeiro,78KA42,78KA42 CE,STINE,Faixa,7,300,78,4,4,4,4,1,5,4,5,,3.88
d8e07a97-f47d-4099-b9aa-ee6fbe1dea81,0caf4049-3058-4e59-bac2-a126a61f9c38,e9056c96-4662-4413-9c47-2edfb8cd2a56,1794571f-ac33-4857-a2a7-d7af26e558de,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-B-24,Fazenda Chapadão da Serra,Balsas,MA,MACRO V,REC 501,2024/25,Safra,2024-11-16,2025-03-13,-7.768598,-45.627585,449,Guilherme Leal,NC25-67590-5,NC25-67590-5,LINHAGEM,Faixa,35,300,86,4,4,4,4,5,5,4,4,,4.25
d8e28334-192f-4f96-bfa8-09ca2bde7b77,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,ad9a2bd9-354c-478a-a152-bd2ecce9c7c4,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-09,2025-02-13,-14.0275,-59.190277,660,Milena Goulart,DM 73I75 IPRO,DM 73I75 RSF IPRO,CHECK,Faixa,10,300,73,4,4,3,4,4,5,3,4,,3.88
d8e6e6d7-1696-43d2-868d-61e121604ddd,ce8fc416-1fde-4413-8a9c-5be8a14be5b0,5b064a3f-0865-4463-a4fe-f3aae45811ce,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-13,2025-02-06,-11.832869,-56.129577,380,Luiz Penna,76EA72,76EA72 E,STINE,Faixa,18,300,76,4,4,4,5,5,5,4,5,,4.5
d91c4862-b48c-4436-8ac1-a45536ddafb3,3b0fc475-495f-4a79-af43-2c1e3f7ac4ff,99d07b10-a733-4171-b7cd-4b8d907eb5d1,65b84748-8a2c-4056-9ae7-d98022f8beb1,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-C-24,Invernadinha Lugar Indaiá,Mineiros,GO,MACRO III,REC 301,2024/25,Safra,2024-10-22,2025-02-17,-17.121477,-51.170811,900,Lucas Pereira,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,34,300,80,5,5,5,3,4,5,5,5,,4.62
d91f35da-7c9c-4487-ba61-dd5b98f82522,debd1c1f-3690-4cef-952a-74b1179d2219,46128e46-bb24-4ff6-92c0-aed4779f8a75,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-03,2025-03-07,-13.6462318,-52.6649138,450,Maklane Duarte,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,4,5,4,4,4,4,4,5,,4.25
d932de5b-3584-42c3-adc1-ae75d390c818,cf83c0ab-f01b-49f5-9eb3-b787fcba6d44,40375db2-2d94-40ed-af32-82c224598373,e339a07a-37bb-4e51-bd5d-dece7d94a8e6,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-B-24,Marina,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,2024-11-12,2025-03-11,0.0,0.0,0,Rafael Ribeiro,NC25-57375-2,NC25-57375-2,LINHAGEM,Faixa,27,300,83,4,4,3,5,5,5,4,5,,4.38
d97293d9-9f69-437c-938e-94de0277f02d,512d7723-9a7e-49e5-a5fe-701139d3829a,97e715ce-d1f1-488b-9e1f-56e6c5d72014,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-02-19,-17.121477,-51.170811,800,Lucas Pereira,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,4,300,67,5,4,5,5,5,5,5,5,,4.88
d9cb6ed1-5ed8-4bba-b248-cad170080da9,0caf4049-3058-4e59-bac2-a126a61f9c38,46755fb5-07ba-4ddf-9c80-7a349fb3b51b,1794571f-ac33-4857-a2a7-d7af26e558de,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-B-24,Fazenda Chapadão da Serra,Balsas,MA,MACRO V,REC 501,2024/25,Safra,2024-11-16,2025-03-13,-7.768598,-45.627585,449,Guilherme Leal,DOM�NIO IPRO,BMX DOMÍNIO IPRO,CHECK,Faixa,31,300,84,4,3,4,4,5,5,4,4,,4.12
da045e74-6012-4dfd-b83c-6b29c6da5ad9,ea96df5c-9148-4c2f-bc5d-bac80341aecd,1ad1c9b0-8ec2-45aa-9aca-2daa16335199,9396310c-0c93-49dc-9e82-6ebaf4a9efa6,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-L-24,fazenda Noro,Sinop,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-19,2025-02-13,-11.681492,-55.541479,350,Luiz Penna,NC25-51441-3,68KA49 CE,DP2,Faixa,3,300,69,5,4,5,5,5,5,5,5,,4.88
da0723b0-e2ee-4a5a-a116-266f0b94e43c,c0f3fda9-7635-471a-818c-dda1bcb97b00,1ba03c28-70d8-426c-a42a-dd9ae9d1075c,06808f13-42e9-45c2-9488-6e1b773718a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-102-E-24,FAZENDA 3 GERAÇÕES,Dois Vizinhos,PR,MACRO I,REC 102,2024/25,Safra,2024-10-16,2025-02-24,-25.74063,-53.130417,645,RAQUEL BARTOLOMEU,DM 56I59 IPRO,DM 56I59 RSF IPRO,CHECK,Faixa,8,250,56,4,4,5,5,5,5,4,5,,4.62
da0fccf0-8a43-4fe5-9625-ded8cdd24077,cc6b2b51-99c4-4a76-b463-344e173b917b,987543b7-7f58-4216-b692-18f8cba26374,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,2024-11-15,2025-03-14,-7.221256,-45.968977,350,Guilherme Leal,NC25-57837-6,NC25-57837-6,LINHAGEM,Faixa,1,300000,76,2,1,3,4,5,5,3,4,,3.38
da25340c-7927-4a53-8373-3b4d4695df29,d3a43619-ffc1-4d04-8344-66b7842f99bd,70780ab3-dbda-4a7e-a757-d7a94ee9b4c9,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,2024-10-30,2025-03-05,-16.6964,-54.6429,534,Tamila Ribeiro,NC25-67354-3,NC25-67354-3,LINHAGEM,Faixa,37,300,82,5,3,4,5,4,4,4,5,,4.25
da3607a5-8bff-45fe-8150-905ab312b334,bd833149-adf6-4d90-9d84-074bea67217e,8c35fe6e-9942-4826-8b74-fc46bf345030,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,2024-10-28,2025-03-02,-18.68693,-48.70319,845,Fúlvio Gibello,NC25-96785-6,NC25-96785-6,LINHAGEM,Faixa,11,300,70,3,1,3,5,4,5,3,5,,3.62
da3d9286-bfce-42b3-a4e0-9631bc121999,2fdefea8-dda2-43a5-ad41-7a1adf8fe17c,75367c28-2ebb-4185-9cca-0ab0e0964444,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,2024-10-07,2025-02-14,-13.665555,-58.707777,450,Milena Goulart,TORMENTA CE,BMX TORMENTA CE,CHECK,Faixa,17,300,76,2,3,2,3,3,4,3,4,,3.0
da40de22-9f68-43b3-8c64-cd860a464482,70ea278a-a5bd-4728-b221-3f40925a5246,a34087d8-da0d-4a93-ae44-47bca072c990,4a4a041e-d1c6-4a70-864a-1479e45e400c,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-C-24,Rancho 60,Querência,MT,MACRO IV,REC 403,2024/25,Safra,2024-11-05,2025-03-04,-12.26784,-51.70005,364,Maklane Duarte,78KA42,78KA42 CE,STINE,Faixa,22,300,78,4,4,4,5,4,5,4,4,,4.25
daa1b2ff-686a-4c88-b794-af1011972dbe,b21bec8b-2018-4070-99e8-753450f1987f,84d97cd9-c0bc-4f9d-b9da-9ff09d7ee410,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,2024-11-13,2025-03-12,-10.92696,-48.62429,260,Pedro Lucas Ramos,B�NUS IPRO,BMX BÖNUS IPRO,CHECK,Faixa,12,300,79,4,4,5,5,5,5,4,5,,4.62
